timestamp,Current_Phase_Average_Mean,Active_Energy_Delivered_Received,Active_Power,Wind_Speed,Weather_Temperature_Celsius,Global_Horizontal_Radiation,Wind_Direction,Weather_Daily_Rainfall,Max_Wind_Speed,Air_Pressure,Hail_Accumulation,Pyranometer_1,Temperature_Probe_1,Temperature_Probe_2
2016/4/2 11:50,470.34628295898,153189.9063,302.25537109375,1.5699999332428,33.00333405,851.07318115234,143.30000305176,0,3.0,960.19000244141,0,935.56829833984,102.29571533203,68.23469543
2016/4/2 11:55,463.0712891,153214.7031,297.52658081055,2.2566666603088,33.0,868.25183105469,145.4666595,0,4.8000001907349,960.09332275391,0,955.89434814453,83.92115021,68.524559020996
2016/4/2 12:05,467.90829467773,153264.0313,300.759491,1.9199999570847,33.143333435059,882.33374023438,200.0333405,0,5.4000000953674,960.0,0,974.12365722656,65.182090759277,68.52539063
2016/4/2 12:10,461.06579589844,153288.7344,296.38684082031,1.3366667032242,33.110000610352,894.56982421875,185.5,0,3.0,959.95336914062,0,988.06732177734,83.584831237793,68.880439758301
2016/4/2 12:15,465.27554321289,153313.6406,298.96795654297,2.0866665840149,33.490001678467,896.26300048828,168.39999389648,0,5.0,959.84332275391,0,990.84564208984,102.77292633057,69.884872436523
2016/4/2 12:20,469.45138549805,153338.7813,301.65985107422,1.9299999475479,33.49333191,907.14349365234,116.76667022705,0,4.0,959.79998779297,0,1002.5625610352,84.893013000488,69.535339355469
2016/4/2 12:25,488.54351806641,153364.9531,314.09844970703,1.9433332681656,33.983333587646,909.98406982422,132.63333129883,0,5.8000001907349,959.69000244141,0,1005.8923339844,104.83101654053,70.703056335449
2016/4/2 12:30,484.771759,153390.9375,311.6594543,2.2666666507721,34.056667327881,918.17889404297,100.16666412354,0,3.4000000953674,959.65002441406,0,1015.6372070312,68.399032592773,70.361206054688
2016/4/2 12:35,503.58078,153417.9063,323.76696777344,1.906666636,33.869998931885,919.25970458984,129.9666595,0,3.7999999523163,959.54998779297,0,1018.5805053711,87.542045593262,70.401924133301
2016/4/2 12:40,555.38073730469,153447.6875,357.30969238281,2.936666727,34.409999847412,916.75555419922,162.43333435059,0,3.9000000953674,959.46331787109,0,1017.0245361328,67.62865448,69.895240783691
2016/4/2 12:45,548.25256347656,153477.0938,352.86993408203,2.6266667842865,34.133335113525,921.83111572266,113.19999694824,0,4.5,959.38336181641,0,1023.607422,66.769454956055,69.535507202148
2016/4/2 12:50,544.86090087891,153506.3125,350.71475219727,1.8000000715256,34.0,922.00805664062,133.26666259766,0,4.3000001907349,959.28668212891,0,1024.4766845703,86.502326965332,70.159873962402
2016/4/2 12:55,533.95288085938,153534.9375,343.39474487305,2.1700000762939,34.209999084473,926.07940673828,148.30000305176,0,4.4000000953674,959.18334960938,0,1029.9923095703,69.246391296387,70.810195922852
2016/4/2 13:00,611.23571777344,153567.7344,393.65231323242,2.4433333873749,34.376667022705,928.32061767578,161.86666870117,0,4.8000001907349,959.10333251953,0,1034.7904052734,86.11580658,70.538619995117
